2025-09-18 22:46:59,473 - __main__ - INFO - 시작 시간: 2025-09-18 22:46:59.432252
2025-09-18 22:46:59,473 - resilient_runner - INFO - 컴포넌트 초기화 시작...
2025-09-18 22:46:59,485 - progress_tracker - INFO - Redis 연결 성공 (세션 ID: eff08546)
2025-09-18 22:46:59,498 - database - INFO - PostgreSQL 연결 성공
2025-09-18 22:46:59,498 - resilient_runner - INFO - 모든 컴포넌트 초기화 완료
2025-09-18 22:47:19,826 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/albums/1
2025-09-18 22:47:19,850 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/2
2025-09-18 22:47:19,850 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/2
2025-09-18 22:47:19,857 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/albums/1
2025-09-18 22:47:19,860 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/1
2025-09-18 22:47:19,868 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/albums/1
2025-09-18 22:47:19,871 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/1
2025-09-18 22:47:19,882 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/2
2025-09-18 22:47:20,412 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:47:20,431 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/html
2025-09-18 22:47:20,440 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/html
2025-09-18 22:47:20,441 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:47:20,441 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:47:20,445 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:47:20,456 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:47:20,459 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:47:20,470 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:47:20,471 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:47:20,600 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:47:20,622 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/html
2025-09-18 22:47:20,634 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:47:20,634 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:47:20,634 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:47:20,639 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:47:20,655 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/html
2025-09-18 22:47:20,658 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:47:20,673 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:47:20,673 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:47:20,788 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:47:20,813 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/html
2025-09-18 22:47:20,825 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:47:20,827 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:47:20,828 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:47:20,829 - resilient_runner - INFO - 배치 완료: 50/50 성공
2025-09-18 22:47:20,830 - resilient_runner - INFO - 메모리 정리 시작...
2025-09-18 22:47:20,840 - resilient_runner - INFO - 가비지 컬렉션: 46개 객체 정리
2025-09-18 22:47:20,840 - resilient_runner - INFO - 메모리 사용량: 48.5MB (87.5%)
2025-09-18 22:47:27,545 - resilient_runner - WARNING - Tranco URL 로드 실패: Failed to download Tranco list: 404, 테스트 URL 사용
2025-09-18 22:47:27,545 - resilient_runner - INFO - 배치 크롤링 시작: 1-50/500
2025-09-18 22:47:27,640 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/1
2025-09-18 22:47:27,643 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/1
2025-09-18 22:47:27,648 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/albums/1
2025-09-18 22:47:27,661 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/albums/1
2025-09-18 22:47:27,675 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/1
2025-09-18 22:47:27,682 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/2
2025-09-18 22:47:27,683 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/2
2025-09-18 22:47:27,686 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/1
2025-09-18 22:47:27,702 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/2
2025-09-18 22:47:27,711 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/albums/1
2025-09-18 22:47:27,718 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/1
2025-09-18 22:47:27,725 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/1
2025-09-18 22:47:27,735 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/2
2025-09-18 22:47:27,742 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/albums/1
2025-09-18 22:47:27,743 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/2
2025-09-18 22:47:27,748 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/1
2025-09-18 22:47:27,753 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/1
2025-09-18 22:47:27,754 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/2
2025-09-18 22:47:27,754 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/2
2025-09-18 22:47:27,755 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/1
2025-09-18 22:47:27,762 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/2
2025-09-18 22:47:27,774 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/2
2025-09-18 22:47:27,777 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/2
2025-09-18 22:47:27,777 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/1
2025-09-18 22:47:27,783 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/albums/1
2025-09-18 22:47:28,864 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/html
2025-09-18 22:47:28,907 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:47:29,526 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:47:29,537 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:47:29,739 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:47:30,027 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:47:30,086 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:47:30,275 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/html
2025-09-18 22:47:30,450 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:47:31,028 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:47:31,114 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/html
2025-09-18 22:47:32,173 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:47:32,344 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:47:33,057 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:47:33,102 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:47:33,338 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:47:33,379 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:47:33,386 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:47:33,740 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:47:34,039 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:47:34,804 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/html
2025-09-18 22:47:35,013 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:47:35,828 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:47:36,137 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/html
2025-09-18 22:47:39,310 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:47:39,311 - resilient_runner - INFO - 배치 완료: 50/50 성공
2025-09-18 22:47:39,312 - resilient_runner - INFO - 메모리 정리 시작...
2025-09-18 22:47:39,321 - resilient_runner - INFO - 가비지 컬렉션: 1322개 객체 정리
2025-09-18 22:47:39,322 - resilient_runner - INFO - 메모리 사용량: 48.9MB (87.9%)
2025-09-18 22:47:40,340 - resilient_runner - INFO - 배치 크롤링 시작: 51-100/500
2025-09-18 22:47:40,432 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/albums/1
2025-09-18 22:47:40,432 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/1
2025-09-18 22:47:40,443 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/1
2025-09-18 22:47:40,448 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/2
2025-09-18 22:47:40,451 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/1
2025-09-18 22:47:40,454 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/2
2025-09-18 22:47:40,464 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/1
2025-09-18 22:47:40,466 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/2
2025-09-18 22:47:40,476 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/1
2025-09-18 22:47:40,482 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/2
2025-09-18 22:47:40,492 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/albums/1
2025-09-18 22:47:40,495 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/1
2025-09-18 22:47:40,496 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/2
2025-09-18 22:47:40,502 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/1
2025-09-18 22:47:40,509 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/2
2025-09-18 22:47:40,518 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/albums/1
2025-09-18 22:47:40,525 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/1
2025-09-18 22:47:40,528 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/1
2025-09-18 22:47:40,534 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/2
2025-09-18 22:47:40,535 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/2
2025-09-18 22:47:40,542 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/albums/1
2025-09-18 22:47:40,551 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/1
2025-09-18 22:47:40,560 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/2
2025-09-18 22:47:40,562 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/albums/1
2025-09-18 22:47:40,582 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/2
2025-09-18 22:47:41,253 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/html
2025-09-18 22:47:41,477 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:47:41,753 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:47:42,342 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/html
2025-09-18 22:47:42,748 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:47:43,231 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:47:43,268 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:47:43,696 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:47:43,753 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/html
2025-09-18 22:47:44,316 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:47:44,710 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:47:45,510 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:47:46,561 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:47:46,875 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:47:47,025 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:47:47,370 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/html
2025-09-18 22:47:48,500 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:47:48,623 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:47:49,362 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:47:50,030 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:47:50,473 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:47:53,854 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:47:55,739 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:47:56,303 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:48:00,610 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/html
2025-09-18 22:48:00,612 - resilient_runner - INFO - 배치 완료: 50/50 성공
2025-09-18 22:48:00,612 - resilient_runner - INFO - 메모리 정리 시작...
2025-09-18 22:48:00,622 - resilient_runner - INFO - 가비지 컬렉션: 1370개 객체 정리
2025-09-18 22:48:00,622 - resilient_runner - INFO - 메모리 사용량: 48.8MB (87.7%)
2025-09-18 22:48:01,635 - resilient_runner - INFO - 배치 크롤링 시작: 101-150/500
2025-09-18 22:48:01,729 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/1
2025-09-18 22:48:01,731 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/1
2025-09-18 22:48:01,735 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/albums/1
2025-09-18 22:48:01,736 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/2
2025-09-18 22:48:01,740 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/albums/1
2025-09-18 22:48:01,741 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/1
2025-09-18 22:48:01,742 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/2
2025-09-18 22:48:01,762 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/1
2025-09-18 22:48:01,767 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/2
2025-09-18 22:48:01,771 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/1
2025-09-18 22:48:01,773 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/albums/1
2025-09-18 22:48:01,773 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/2
2025-09-18 22:48:01,774 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/1
2025-09-18 22:48:01,774 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/1
2025-09-18 22:48:01,780 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/2
2025-09-18 22:48:01,795 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/1
2025-09-18 22:48:01,798 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/2
2025-09-18 22:48:01,804 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/albums/1
2025-09-18 22:48:01,806 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/1
2025-09-18 22:48:01,811 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/2
2025-09-18 22:48:01,812 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/1
2025-09-18 22:48:01,814 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/albums/1
2025-09-18 22:48:01,831 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/2
2025-09-18 22:48:01,842 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/2
2025-09-18 22:48:01,859 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/2
2025-09-18 22:48:04,121 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:48:04,354 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:48:04,856 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/html
2025-09-18 22:48:04,947 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:48:05,409 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:48:06,361 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:48:07,607 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:48:08,461 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:48:13,287 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:48:13,592 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:48:13,853 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:48:14,015 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:48:15,973 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:48:17,510 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/html
2025-09-18 22:48:17,788 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/html
2025-09-18 22:48:19,519 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:48:20,685 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:48:20,759 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/html
2025-09-18 22:48:22,186 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:48:22,876 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:48:25,848 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:48:26,067 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:48:28,849 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:48:32,403 - resilient_runner - INFO - 배치 완료: 48/50 성공
2025-09-18 22:48:32,403 - resilient_runner - INFO - 메모리 정리 시작...
2025-09-18 22:48:32,412 - resilient_runner - INFO - 가비지 컬렉션: 1302개 객체 정리
2025-09-18 22:48:32,413 - resilient_runner - INFO - 메모리 사용량: 48.8MB (87.7%)
2025-09-18 22:48:33,435 - resilient_runner - INFO - 배치 크롤링 시작: 151-200/500
2025-09-18 22:48:33,536 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/2
2025-09-18 22:48:33,538 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/1
2025-09-18 22:48:33,540 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/2
2025-09-18 22:48:33,545 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/albums/1
2025-09-18 22:48:33,547 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/1
2025-09-18 22:48:33,547 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/2
2025-09-18 22:48:33,570 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/1
2025-09-18 22:48:33,572 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/2
2025-09-18 22:48:33,574 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/1
2025-09-18 22:48:33,580 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/albums/1
2025-09-18 22:48:33,582 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/2
2025-09-18 22:48:33,586 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/1
2025-09-18 22:48:33,603 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/2
2025-09-18 22:48:33,606 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/2
2025-09-18 22:48:33,612 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/1
2025-09-18 22:48:33,616 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/albums/1
2025-09-18 22:48:33,617 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/1
2025-09-18 22:48:33,621 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/2
2025-09-18 22:48:33,635 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/1
2025-09-18 22:48:33,640 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/2
2025-09-18 22:48:33,650 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/albums/1
2025-09-18 22:48:33,651 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/2
2025-09-18 22:48:33,654 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/albums/1
2025-09-18 22:48:33,657 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/users/1
2025-09-18 22:48:33,670 - database - WARNING - Duplicate URL in batch, skipping: https://jsonplaceholder.typicode.com/posts/1
2025-09-18 22:48:34,326 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:48:34,691 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:48:35,323 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:48:35,349 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/html
2025-09-18 22:48:36,054 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:48:36,314 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:48:37,572 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:48:38,209 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:48:38,228 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:48:40,240 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:48:41,246 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:48:41,672 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:48:41,724 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:48:42,682 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:48:44,987 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:48:46,036 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/delay/1
2025-09-18 22:48:47,608 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/status/200
2025-09-18 22:48:52,272 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/json
2025-09-18 22:48:53,566 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/xml
2025-09-18 22:48:56,901 - database - WARNING - Duplicate URL in batch, skipping: https://httpbin.org/html
